episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),length(timesteps),time_elapsed(seconds)
0,-25297.709084078375,-0.7219665834497253,153744811.53565568,4387.694393140859,-35220.937014591174,-1.0051637275853647,-15374.481153565568,-0.43876943931408585,61.65810502283106,35040,31536000
1,-25159.812957120066,-0.718031191698632,156033742.0469375,4453.017752481093,-34716.25170954638,-0.9907606081491546,-15603.37420469375,-0.44530177524810927,60.96175799086758,35040,31536000
2,-25180.298673778696,-0.7186158297311271,157634984.1405044,4498.715300813481,-34597.09893350696,-0.9873601293809064,-15763.49841405044,-0.44987153008134817,61.25000000000001,35040,31536000
3,-25215.86797892584,-0.7196309354716278,159710267.65469703,4557.941428501627,-34460.709192381975,-0.9834677280930929,-15971.026765469702,-0.45579414285016273,61.24429223744292,35040,31536000
4,-25211.804274298705,-0.7195149621660589,160910709.99252826,4592.200627640646,-34332.53754934458,-0.9798098615680532,-16091.070999252826,-0.4592200627640647,60.739155251141554,35040,31536000
5,-25142.94749338956,-0.7175498713866884,162284324.92271778,4631.401966972539,-34057.46249450734,-0.9719595460761227,-16228.43249227178,-0.46314019669725404,60.97602739726027,35040,31536000
6,-25114.416390689552,-0.7167356275881721,163938430.45129833,4678.608174979975,-33834.98973624926,-0.9656104376783465,-16393.843045129834,-0.4678608174979975,60.33390410958904,35040,31536000
7,-25206.010479372566,-0.7193496141373449,164243478.05108213,4687.313871320837,-33987.67315363692,-0.9699678411426061,-16424.347805108213,-0.4687313871320837,60.44805936073059,35040,31536000
8,-25286.916950732557,-0.721658588776614,165645327.41941342,4727.320987996958,-34009.30115952376,-0.9705850787535321,-16564.532741941344,-0.4727320987996959,60.63926940639269,35040,31536000
9,-25321.29837190758,-0.7226397937188236,167408473.51527864,4777.639084340144,-33901.749392287296,-0.9675156790036329,-16740.847351527864,-0.4777639084340144,60.482305936073054,35040,31536000
10,-25466.8082228717,-0.7267924721139184,169990191.54281217,4851.318251792584,-33934.59729146218,-0.9684531190485782,-16999.019154281214,-0.4851318251792584,60.78196347031963,35040,31536000
11,-25481.87796965139,-0.7272225447959871,171725346.55750096,4900.837515910415,-33791.22128355267,-0.9643613380009325,-17172.534655750096,-0.49008375159104156,60.3453196347032,35040,31536000
12,-25574.60396368834,-0.7298688345801467,173545300.19862482,4952.776832152535,-33794.6779075142,-0.9644599859450399,-17354.53001986248,-0.4952776832152534,60.761986301369866,35040,31536000
13,-25658.624500091406,-0.7322666809386816,174988855.79166734,4993.974194967675,-33818.36342101607,-0.9651359423805955,-17498.885579166734,-0.4993974194967675,60.77625570776256,35040,31536000
14,-25761.6857373464,-0.7352079262941325,176588181.4414503,5039.6170502697005,-33864.55333054778,-0.9664541475612951,-17658.81814414503,-0.50396170502697,60.67351598173516,35040,31536000
15,-25835.103731053016,-0.7373031886716043,177632589.9864296,5069.423230206325,-33906.94846346308,-0.9676640543225764,-17763.258998642956,-0.5069423230206322,60.676369863013704,35040,31536000
16,-25932.450409789228,-0.7400813473113365,179194747.76485178,5114.005358585952,-33945.42604309328,-0.9687621587640776,-17919.474776485178,-0.5114005358585952,60.45091324200913,35040,31536000
17,-26009.22573138866,-0.7422724238410006,181137416.09569794,5169.446806384073,-33904.70985320753,-0.967600167043594,-18113.741609569795,-0.5169446806384074,60.21118721461187,35040,31536000
18,-26081.20394525193,-0.7443265966110711,182736498.54680508,5215.08272108462,-33888.75803582335,-0.9671449211136802,-18273.64985468051,-0.521508272108462,60.47374429223744,35040,31536000
