episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),length(timesteps),time_elapsed(seconds)
0,-38744.19873810198,-1.1057134343065633,129512955.95041394,3696.146003151083,-64537.101881162554,-1.841812268298018,-12951.295595041396,-0.36961460031510834,78.27054794520548,35040,31536000
1,-38748.651210173186,-1.1058405025734357,129727311.40596524,3702.263453366588,-64524.57127974983,-1.841454659810212,-12972.731140596527,-0.3702263453366589,78.31050228310502,35040,31536000
2,-38841.450262835504,-1.108488877364027,131303487.11361168,3747.2456368039866,-64552.55181430984,-1.8422531910476552,-13130.348711361166,-0.3747245636803986,78.2420091324201,35040,31536000
3,-38756.844482975306,-1.106074328852035,132677715.96670759,3786.464496766769,-64245.91736927986,-1.8335022080273933,-13267.771596670762,-0.378646449676677,78.2791095890411,35040,31536000
4,-38724.439375297596,-1.1051495255507304,134364493.155904,3834.6031151799084,-64012.429435004786,-1.82683873958347,-13436.4493155904,-0.38346031151799087,78.25627853881278,35040,31536000
5,-38718.91899957298,-1.1049919805814208,136021053.46408266,3881.8793796827244,-63835.7326527377,-1.8217960231945691,-13602.105346408267,-0.38818793796827245,78.25627853881278,35040,31536000
6,-38761.83707668075,-1.1062168115491082,137494681.86351612,3923.934984689387,-63774.20596700988,-1.8200401246292774,-13749.468186351614,-0.3923934984689388,77.97945205479452,35040,31536000
7,-38730.3280891882,-1.1053175824540011,139085879.82705492,3969.3458854753117,-63552.06819567091,-1.8137005763604712,-13908.587982705494,-0.3969345885475312,77.81107305936074,35040,31536000
8,-38608.15058884706,-1.1018307816451784,140397413.2466323,4006.7754921984106,-63176.559853030885,-1.8029840140705162,-14039.741324663233,-0.4006775492198411,77.75970319634703,35040,31536000
9,-38678.777082970235,-1.1038463779386483,141230555.9386576,4030.552395509635,-63234.4985720747,-1.8046375163263326,-14123.055593865762,-0.4030552395509635,77.83675799086758,35040,31536000
10,-38805.000058764475,-1.1074486318140546,143304615.93414518,4089.7436054265177,-63279.53852411442,-1.805922903085457,-14330.461593414519,-0.4089743605426518,77.62842465753424,35040,31536000
11,-38817.12719927302,-1.10779472600665,143836875.45743087,4104.933660314808,-63250.56685280294,-1.805096085981819,-14383.687545743089,-0.41049336603148084,77.28025114155251,35040,31536000
12,-38947.24418994882,-1.1115081104437448,145554843.21569335,4153.962420539194,-63339.0040583283,-1.80761997883357,-14555.484321569334,-0.41539624205391934,77.44292237442923,35040,31536000
13,-38866.371228240554,-1.1092000921301528,146916663.46541756,4192.8271536934235,-63041.07610993936,-1.7991174688909635,-14691.666346541757,-0.41928271536934236,77.2945205479452,35040,31536000
14,-39027.625509786325,-1.1138020978820298,148689633.02029347,4243.42559989422,-63186.287717543295,-1.8032616357746374,-14868.96330202935,-0.42434255998942205,77.14611872146119,35040,31536000
15,-39071.1868134489,-1.1150452857719435,150162994.67537156,4285.473592333663,-63126.07415936065,-1.8015432123105208,-15016.29946753716,-0.4285473592333664,77.11187214611871,35040,31536000
16,-39094.48524016707,-1.1157101952102475,151373940.64169544,4320.032552559801,-63051.5764161646,-1.7994171351645147,-15137.394064169544,-0.43200325525598016,76.93207762557077,35040,31536000
17,-39042.68032853806,-1.1142317445359036,152896535.3623203,4363.485598239735,-62795.70712084408,-1.7921149292478333,-15289.653536232032,-0.4363485598239735,76.81792237442923,35040,31536000
18,-39094.677953923536,-1.1157156950320644,153970121.16760203,4394.12446254572,-62792.343791086874,-1.7920189438095568,-15397.012116760203,-0.439412446254572,76.81506849315069,35040,31536000
