episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),length(timesteps),time_elapsed(seconds)
0,-14442.618763781891,-0.4121751930303051,201706352.5059466,5756.459831790714,-12533.279934844302,-0.3576849296473831,-20170.63525059466,-0.5756459831790713,38.44463470319634,35040,31536000
1,-14227.052093049042,-0.4060231761714909,202420807.6044167,5776.849532089517,-12222.042537251498,-0.3488025838256706,-20242.08076044167,-0.5776849532089517,38.21632420091324,35040,31536000
2,-14194.586403277232,-0.40509664392914474,204943195.69945422,5848.835493705885,-12094.67534772117,-0.3451676754486635,-20494.319569945423,-0.5848835493705885,37.68550228310502,35040,31536000
3,-14023.349238763161,-0.40020973854917696,207121235.13602206,5910.994153425288,-11793.75781381681,-0.3365798462847263,-20712.123513602208,-0.5910994153425287,37.308789954337904,35040,31536000
4,-13853.74537667319,-0.3953694456813125,208147198.18057156,5940.273920678412,-11533.420562878535,-0.32915013021913625,-20814.719818057154,-0.5940273920678412,36.81506849315068,35040,31536000
5,-13677.46006578256,-0.39033847219699086,208748386.07039127,5957.431109314819,-11278.333885363701,-0.3218702592854938,-20874.83860703913,-0.595743110931482,36.589611872146115,35040,31536000
6,-13555.048984003575,-0.3868450052512436,210561643.12427178,6009.179312907299,-11054.677207862374,-0.31548736323808146,-21056.164312427176,-0.6009179312907299,36.26997716894977,35040,31536000
7,-13521.417202625074,-0.3858851941388434,212386666.93449464,6061.263325756126,-10949.00070568361,-0.31247148132658703,-21238.66669344946,-0.6061263325756124,36.070205479452056,35040,31536000
8,-13425.532687165138,-0.38314876390311464,213890906.61646357,6104.192540424188,-10771.013362338064,-0.3073919338566799,-21389.090661646354,-0.6104192540424188,35.93607305936073,35040,31536000
9,-13373.436955460444,-0.3816620135690766,214167602.78131744,6112.089120471388,-10692.329181236677,-0.30514638074305583,-21416.760278131744,-0.6112089120471388,35.7791095890411,35040,31536000
10,-13170.924048978923,-0.3758825356443756,215837765.11775136,6159.753570712082,-10366.639894713519,-0.2958515951687648,-21583.776511775137,-0.6159753570712082,35.43664383561644,35040,31536000
11,-13280.124744462311,-0.37899899384881025,217030599.33962464,6193.795643254128,-10472.479681295594,-0.2988721370232761,-21703.059933962464,-0.6193795643254127,35.425228310502284,35040,31536000
12,-13158.65404034421,-0.3755323641650745,219557168.92649856,6265.900939683178,-10226.29975624233,-0.2918464542306601,-21955.716892649856,-0.6265900939683178,34.94292237442922,35040,31536000
13,-13166.185445071207,-0.37574730151458924,221347726.0781442,6317.001315015531,-10176.656390823468,-0.29042969151893455,-22134.77260781442,-0.631700131501553,34.865867579908674,35040,31536000
14,-13302.176742607238,-0.37962833169541205,223210092.55860192,6370.151043339096,-10295.899238189588,-0.2938327408159129,-22321.009255860194,-0.6370151043339096,34.88299086757991,35040,31536000
15,-13196.883202259178,-0.37662337905990806,225030149.81557804,6422.093316654625,-10094.839275826302,-0.28809472819138987,-22503.014981557804,-0.6422093316654625,34.726027397260275,35040,31536000
16,-13270.345859266006,-0.3787199160749431,227668056.2880534,6497.376035617962,-10104.859269419561,-0.2883806869126587,-22766.805628805345,-0.6497376035617963,34.66609589041096,35040,31536000
17,-13381.808366667903,-0.38190092370627576,229646787.25456047,6553.846668223758,-10187.518247071854,-0.29073967600090905,-22964.67872545605,-0.6553846668223758,34.70890410958904,35040,31536000
18,-13394.711481567843,-0.38226916328675353,231472633.23644638,6605.954144875753,-10143.860867542244,-0.2894937462198129,-23147.26332364464,-0.6605954144875754,34.68892694063927,35040,31536000
